cod_dep,DP,DPNOM,cod_mun,MPNOM,AÑO,Total
05,05,Antioquia,05001,Medellín,2005,615183
05,05,Antioquia,05001,Medellín,2006,613205
05,05,Antioquia,05001,Medellín,2007,610073
05,05,Antioquia,05001,Medellín,2008,605964
05,05,Antioquia,05001,Medellín,2009,601376
05,05,Antioquia,05001,Medellín,2010,597185
05,05,Antioquia,05001,Medellín,2011,594234
05,05,Antioquia,05001,Medellín,2012,591872
05,05,Antioquia,05001,Medellín,2013,588055
05,05,Antioquia,05001,Medellín,2014,582555
05,05,Antioquia,05001,Medellín,2015,576402
05,05,Antioquia,05001,Medellín,2016,571154
05,05,Antioquia,05001,Medellín,2017,567579
05,05,Antioquia,05001,Medellín,2018,581068
05,05,Antioquia,05001,Medellín,2019,576056
05,05,Antioquia,05001,Medellín,2020,573858
05,05,Antioquia,05001,Medellín,2021,568294
05,05,Antioquia,05001,Medellín,2022,560383
05,05,Antioquia,05001,Medellín,2023,551459
05,05,Antioquia,05001,Medellín,2024,542424
05,05,Antioquia,05001,Medellín,2025,532641
05,05,Antioquia,05001,Medellín,2026,521797
05,05,Antioquia,05002,Abejorral,2005,8524
05,05,Antioquia,05002,Abejorral,2006,8284
05,05,Antioquia,05002,Abejorral,2007,8056
05,05,Antioquia,05002,Abejorral,2008,7796
05,05,Antioquia,05002,Abejorral,2009,7546
05,05,Antioquia,05002,Abejorral,2010,7294
05,05,Antioquia,05002,Abejorral,2011,6997
05,05,Antioquia,05002,Abejorral,2012,6677
05,05,Antioquia,05002,Abejorral,2013,6403
05,05,Antioquia,05002,Abejorral,2014,6154
05,05,Antioquia,05002,Abejorral,2015,5927
05,05,Antioquia,05002,Abejorral,2016,5750
05,05,Antioquia,05002,Abejorral,2017,5583
05,05,Antioquia,05002,Abejorral,2018,6010
05,05,Antioquia,05002,Abejorral,2019,5967
05,05,Antioquia,05002,Abejorral,2020,5927
05,05,Antioquia,05002,Abejorral,2021,5821
05,05,Antioquia,05002,Abejorral,2022,5720
05,05,Antioquia,05002,Abejorral,2023,5602
05,05,Antioquia,05002,Abejorral,2024,5506
05,05,Antioquia,05002,Abejorral,2025,5388
05,05,Antioquia,05002,Abejorral,2026,5255
05,05,Antioquia,05004,Abriaquí,2005,1036
05,05,Antioquia,05004,Abriaquí,2006,997
05,05,Antioquia,05004,Abriaquí,2007,973
05,05,Antioquia,05004,Abriaquí,2008,962
05,05,Antioquia,05004,Abriaquí,2009,937
05,05,Antioquia,05004,Abriaquí,2010,902
05,05,Antioquia,05004,Abriaquí,2011,891
05,05,Antioquia,05004,Abriaquí,2012,872
05,05,Antioquia,05004,Abriaquí,2013,859
05,05,Antioquia,05004,Abriaquí,2014,847
05,05,Antioquia,05004,Abriaquí,2015,809
05,05,Antioquia,05004,Abriaquí,2016,788
05,05,Antioquia,05004,Abriaquí,2017,781
05,05,Antioquia,05004,Abriaquí,2018,856
05,05,Antioquia,05004,Abriaquí,2019,850
05,05,Antioquia,05004,Abriaquí,2020,849
05,05,Antioquia,05004,Abriaquí,2021,833
05,05,Antioquia,05004,Abriaquí,2022,814
05,05,Antioquia,05004,Abriaquí,2023,796
05,05,Antioquia,05004,Abriaquí,2024,792
05,05,Antioquia,05004,Abriaquí,2025,766
05,05,Antioquia,05004,Abriaquí,2026,755
05,05,Antioquia,05021,Alejandría,2005,1804
05,05,Antioquia,05021,Alejandría,2006,1756
05,05,Antioquia,05021,Alejandría,2007,1722
05,05,Antioquia,05021,Alejandría,2008,1676
05,05,Antioquia,05021,Alejandría,2009,1646
05,05,Antioquia,05021,Alejandría,2010,1620
05,05,Antioquia,05021,Alejandría,2011,1584
05,05,Antioquia,05021,Alejandría,2012,1562
05,05,Antioquia,05021,Alejandría,2013,1545
05,05,Antioquia,05021,Alejandría,2014,1518
05,05,Antioquia,05021,Alejandría,2015,1489
05,05,Antioquia,05021,Alejandría,2016,1457
05,05,Antioquia,05021,Alejandría,2017,1414
05,05,Antioquia,05021,Alejandría,2018,1511
05,05,Antioquia,05021,Alejandría,2019,1512
05,05,Antioquia,05021,Alejandría,2020,1522
05,05,Antioquia,05021,Alejandría,2021,1527
05,05,Antioquia,05021,Alejandría,2022,1519
05,05,Antioquia,05021,Alejandría,2023,1516
05,05,Antioquia,05021,Alejandría,2024,1501
05,05,Antioquia,05021,Alejandría,2025,1483
05,05,Antioquia,05021,Alejandría,2026,1478
05,05,Antioquia,05030,Amagá,2005,9788
05,05,Antioquia,05030,Amagá,2006,9682
05,05,Antioquia,05030,Amagá,2007,9577
05,05,Antioquia,05030,Amagá,2008,9483
05,05,Antioquia,05030,Amagá,2009,9308
05,05,Antioquia,05030,Amagá,2010,9136
05,05,Antioquia,05030,Amagá,2011,8858
05,05,Antioquia,05030,Amagá,2012,8479
05,05,Antioquia,05030,Amagá,2013,8223
05,05,Antioquia,05030,Amagá,2014,7980
05,05,Antioquia,05030,Amagá,2015,7842
05,05,Antioquia,05030,Amagá,2016,7730
05,05,Antioquia,05030,Amagá,2017,7639
05,05,Antioquia,05030,Amagá,2018,8458
05,05,Antioquia,05030,Amagá,2019,8437
05,05,Antioquia,05030,Amagá,2020,8432
05,05,Antioquia,05030,Amagá,2021,8358
05,05,Antioquia,05030,Amagá,2022,8273
05,05,Antioquia,05030,Amagá,2023,8174
05,05,Antioquia,05030,Amagá,2024,8086
05,05,Antioquia,05030,Amagá,2025,7965
05,05,Antioquia,05030,Amagá,2026,7848
05,05,Antioquia,05031,Amalfi,2005,9780
05,05,Antioquia,05031,Amalfi,2006,9727
05,05,Antioquia,05031,Amalfi,2007,9640
05,05,Antioquia,05031,Amalfi,2008,9546
05,05,Antioquia,05031,Amalfi,2009,9465
05,05,Antioquia,05031,Amalfi,2010,9343
05,05,Antioquia,05031,Amalfi,2011,9156
05,05,Antioquia,05031,Amalfi,2012,8956
05,05,Antioquia,05031,Amalfi,2013,8783
05,05,Antioquia,05031,Amalfi,2014,8651
05,05,Antioquia,05031,Amalfi,2015,8527
05,05,Antioquia,05031,Amalfi,2016,8440
05,05,Antioquia,05031,Amalfi,2017,8398
05,05,Antioquia,05031,Amalfi,2018,9160
05,05,Antioquia,05031,Amalfi,2019,9187
05,05,Antioquia,05031,Amalfi,2020,9222
05,05,Antioquia,05031,Amalfi,2021,9212
05,05,Antioquia,05031,Amalfi,2022,9177
05,05,Antioquia,05031,Amalfi,2023,9119
05,05,Antioquia,05031,Amalfi,2024,9073
05,05,Antioquia,05031,Amalfi,2025,8995
05,05,Antioquia,05031,Amalfi,2026,8915
05,05,Antioquia,05034,Andes,2005,15339
05,05,Antioquia,05034,Andes,2006,15113
05,05,Antioquia,05034,Andes,2007,14852
05,05,Antioquia,05034,Andes,2008,14567
05,05,Antioquia,05034,Andes,2009,14291
05,05,Antioquia,05034,Andes,2010,14004
05,05,Antioquia,05034,Andes,2011,13664
05,05,Antioquia,05034,Andes,2012,13300
05,05,Antioquia,05034,Andes,2013,12937
05,05,Antioquia,05034,Andes,2014,12667
05,05,Antioquia,05034,Andes,2015,12398
05,05,Antioquia,05034,Andes,2016,12169
05,05,Antioquia,05034,Andes,2017,11978
05,05,Antioquia,05034,Andes,2018,13094
05,05,Antioquia,05034,Andes,2019,12994
05,05,Antioquia,05034,Andes,2020,12903
05,05,Antioquia,05034,Andes,2021,12735
05,05,Antioquia,05034,Andes,2022,12535
05,05,Antioquia,05034,Andes,2023,12316
05,05,Antioquia,05034,Andes,2024,12116
05,05,Antioquia,05034,Andes,2025,11883
05,05,Antioquia,05034,Andes,2026,11647
05,05,Antioquia,05036,Angelópolis,2005,2136
05,05,Antioquia,05036,Angelópolis,2006,2123
05,05,Antioquia,05036,Angelópolis,2007,2064
05,05,Antioquia,05036,Angelópolis,2008,2005
05,05,Antioquia,05036,Angelópolis,2009,1949
05,05,Antioquia,05036,Angelópolis,2010,1909
05,05,Antioquia,05036,Angelópolis,2011,1860
05,05,Antioquia,05036,Angelópolis,2012,1803
05,05,Antioquia,05036,Angelópolis,2013,1735
05,05,Antioquia,05036,Angelópolis,2014,1690
05,05,Antioquia,05036,Angelópolis,2015,1655
05,05,Antioquia,05036,Angelópolis,2016,1619
05,05,Antioquia,05036,Angelópolis,2017,1576
05,05,Antioquia,05036,Angelópolis,2018,1713
05,05,Antioquia,05036,Angelópolis,2019,1713
05,05,Antioquia,05036,Angelópolis,2020,1701
05,05,Antioquia,05036,Angelópolis,2021,1683
05,05,Antioquia,05036,Angelópolis,2022,1656
05,05,Antioquia,05036,Angelópolis,2023,1639
05,05,Antioquia,05036,Angelópolis,2024,1622
05,05,Antioquia,05036,Angelópolis,2025,1600
05,05,Antioquia,05036,Angelópolis,2026,1559
05,05,Antioquia,05038,Angostura,2005,5254
05,05,Antioquia,05038,Angostura,2006,5141
05,05,Antioquia,05038,Angostura,2007,5018
05,05,Antioquia,05038,Angostura,2008,4905
05,05,Antioquia,05038,Angostura,2009,4794
05,05,Antioquia,05038,Angostura,2010,4667
05,05,Antioquia,05038,Angostura,2011,4481
05,05,Antioquia,05038,Angostura,2012,4298
05,05,Antioquia,05038,Angostura,2013,4148
05,05,Antioquia,05038,Angostura,2014,4023
05,05,Antioquia,05038,Angostura,2015,3898
05,05,Antioquia,05038,Angostura,2016,3808
05,05,Antioquia,05038,Angostura,2017,3725
05,05,Antioquia,05038,Angostura,2018,4037
05,05,Antioquia,05038,Angostura,2019,4051
05,05,Antioquia,05038,Angostura,2020,4064
05,05,Antioquia,05038,Angostura,2021,4035
05,05,Antioquia,05038,Angostura,2022,3984
05,05,Antioquia,05038,Angostura,2023,3938
05,05,Antioquia,05038,Angostura,2024,3918
05,05,Antioquia,05038,Angostura,2025,3861
05,05,Antioquia,05038,Angostura,2026,3799
05,05,Antioquia,05040,Anorí,2005,6994
05,05,Antioquia,05040,Anorí,2006,6972
05,05,Antioquia,05040,Anorí,2007,6936
05,05,Antioquia,05040,Anorí,2008,6906
05,05,Antioquia,05040,Anorí,2009,6875
05,05,Antioquia,05040,Anorí,2010,6828
05,05,Antioquia,05040,Anorí,2011,6838
05,05,Antioquia,05040,Anorí,2012,6835
05,05,Antioquia,05040,Anorí,2013,6831
05,05,Antioquia,05040,Anorí,2014,6760
05,05,Antioquia,05040,Anorí,2015,6696
05,05,Antioquia,05040,Anorí,2016,6661
05,05,Antioquia,05040,Anorí,2017,6648
05,05,Antioquia,05040,Anorí,2018,7296
05,05,Antioquia,05040,Anorí,2019,7360
05,05,Antioquia,05040,Anorí,2020,7429
05,05,Antioquia,05040,Anorí,2021,7445
05,05,Antioquia,05040,Anorí,2022,7446
05,05,Antioquia,05040,Anorí,2023,7433
05,05,Antioquia,05040,Anorí,2024,7431
05,05,Antioquia,05040,Anorí,2025,7417
05,05,Antioquia,05040,Anorí,2026,7386
05,05,Antioquia,05042,Santafé de Antioquia,2005,9269
05,05,Antioquia,05042,Santafé de Antioquia,2006,9204
05,05,Antioquia,05042,Santafé de Antioquia,2007,9081
05,05,Antioquia,05042,Santafé de Antioquia,2008,8979
05,05,Antioquia,05042,Santafé de Antioquia,2009,8851
05,05,Antioquia,05042,Santafé de Antioquia,2010,8685
05,05,Antioquia,05042,Santafé de Antioquia,2011,8469
05,05,Antioquia,05042,Santafé de Antioquia,2012,8231
05,05,Antioquia,05042,Santafé de Antioquia,2013,8019
05,05,Antioquia,05042,Santafé de Antioquia,2014,7856
05,05,Antioquia,05042,Santafé de Antioquia,2015,7707
05,05,Antioquia,05042,Santafé de Antioquia,2016,7594
05,05,Antioquia,05042,Santafé de Antioquia,2017,7537
05,05,Antioquia,05042,Santafé de Antioquia,2018,8233
05,05,Antioquia,05042,Santafé de Antioquia,2019,8180
05,05,Antioquia,05042,Santafé de Antioquia,2020,8136
05,05,Antioquia,05042,Santafé de Antioquia,2021,8091
05,05,Antioquia,05042,Santafé de Antioquia,2022,8029
05,05,Antioquia,05042,Santafé de Antioquia,2023,7947
05,05,Antioquia,05042,Santafé de Antioquia,2024,7848
05,05,Antioquia,05042,Santafé de Antioquia,2025,7764
05,05,Antioquia,05042,Santafé de Antioquia,2026,7662
05,05,Antioquia,05044,Anzá,2005,2858
05,05,Antioquia,05044,Anzá,2006,2816
05,05,Antioquia,05044,Anzá,2007,2776
05,05,Antioquia,05044,Anzá,2008,2735
05,05,Antioquia,05044,Anzá,2009,2678
05,05,Antioquia,05044,Anzá,2010,2598
05,05,Antioquia,05044,Anzá,2011,2558
05,05,Antioquia,05044,Anzá,2012,2506
05,05,Antioquia,05044,Anzá,2013,2450
05,05,Antioquia,05044,Anzá,2014,2415
05,05,Antioquia,05044,Anzá,2015,2389
05,05,Antioquia,05044,Anzá,2016,2341
05,05,Antioquia,05044,Anzá,2017,2301
05,05,Antioquia,05044,Anzá,2018,2504
05,05,Antioquia,05044,Anzá,2019,2519
05,05,Antioquia,05044,Anzá,2020,2527
05,05,Antioquia,05044,Anzá,2021,2509
05,05,Antioquia,05044,Anzá,2022,2483
05,05,Antioquia,05044,Anzá,2023,2453
05,05,Antioquia,05044,Anzá,2024,2434
05,05,Antioquia,05044,Anzá,2025,2404
05,05,Antioquia,05044,Anzá,2026,2362
05,05,Antioquia,05045,Apartadó,2005,39032
05,05,Antioquia,05045,Apartadó,2006,39429
05,05,Antioquia,05045,Apartadó,2007,39760
05,05,Antioquia,05045,Apartadó,2008,40007
05,05,Antioquia,05045,Apartadó,2009,40193
05,05,Antioquia,05045,Apartadó,2010,40347
05,05,Antioquia,05045,Apartadó,2011,40472
05,05,Antioquia,05045,Apartadó,2012,40536
05,05,Antioquia,05045,Apartadó,2013,40541
05,05,Antioquia,05045,Apartadó,2014,40582
05,05,Antioquia,05045,Apartadó,2015,40605
05,05,Antioquia,05045,Apartadó,2016,40739
05,05,Antioquia,05045,Apartadó,2017,40973
05,05,Antioquia,05045,Apartadó,2018,44879
05,05,Antioquia,05045,Apartadó,2019,44213
05,05,Antioquia,05045,Apartadó,2020,43601
05,05,Antioquia,05045,Apartadó,2021,43246
05,05,Antioquia,05045,Apartadó,2022,42792
05,05,Antioquia,05045,Apartadó,2023,42281
05,05,Antioquia,05045,Apartadó,2024,41507
05,05,Antioquia,05045,Apartadó,2025,40989
05,05,Antioquia,05045,Apartadó,2026,40469
05,05,Antioquia,05051,Arboletes,2005,13488
05,05,Antioquia,05051,Arboletes,2006,13287
05,05,Antioquia,05051,Arboletes,2007,13060
05,05,Antioquia,05051,Arboletes,2008,12833
05,05,Antioquia,05051,Arboletes,2009,12639
05,05,Antioquia,05051,Arboletes,2010,12431
05,05,Antioquia,05051,Arboletes,2011,12293
05,05,Antioquia,05051,Arboletes,2012,12178
05,05,Antioquia,05051,Arboletes,2013,11970
05,05,Antioquia,05051,Arboletes,2014,11782
05,05,Antioquia,05051,Arboletes,2015,11592
05,05,Antioquia,05051,Arboletes,2016,11421
05,05,Antioquia,05051,Arboletes,2017,11265
05,05,Antioquia,05051,Arboletes,2018,12234
05,05,Antioquia,05051,Arboletes,2019,12227
05,05,Antioquia,05051,Arboletes,2020,12208
05,05,Antioquia,05051,Arboletes,2021,12153
05,05,Antioquia,05051,Arboletes,2022,12068
05,05,Antioquia,05051,Arboletes,2023,11981
05,05,Antioquia,05051,Arboletes,2024,11895
05,05,Antioquia,05051,Arboletes,2025,11811
05,05,Antioquia,05051,Arboletes,2026,11703
05,05,Antioquia,05055,Argelia,2005,4241
05,05,Antioquia,05055,Argelia,2006,4090
05,05,Antioquia,05055,Argelia,2007,3952
05,05,Antioquia,05055,Argelia,2008,3823
05,05,Antioquia,05055,Argelia,2009,3679
05,05,Antioquia,05055,Argelia,2010,3524
05,05,Antioquia,05055,Argelia,2011,3401
05,05,Antioquia,05055,Argelia,2012,3253
05,05,Antioquia,05055,Argelia,2013,3106
05,05,Antioquia,05055,Argelia,2014,2991
05,05,Antioquia,05055,Argelia,2015,2884
05,05,Antioquia,05055,Argelia,2016,2781
05,05,Antioquia,05055,Argelia,2017,2663
05,05,Antioquia,05055,Argelia,2018,2805
05,05,Antioquia,05055,Argelia,2019,2796
05,05,Antioquia,05055,Argelia,2020,2780
05,05,Antioquia,05055,Argelia,2021,2755
05,05,Antioquia,05055,Argelia,2022,2723
05,05,Antioquia,05055,Argelia,2023,2695
05,05,Antioquia,05055,Argelia,2024,2656
05,05,Antioquia,05055,Argelia,2025,2625
05,05,Antioquia,05055,Argelia,2026,2583
05,05,Antioquia,05059,Armenia,2005,2195
05,05,Antioquia,05059,Armenia,2006,2130
05,05,Antioquia,05059,Armenia,2007,2063
05,05,Antioquia,05059,Armenia,2008,1980
05,05,Antioquia,05059,Armenia,2009,1908
05,05,Antioquia,05059,Armenia,2010,1825
05,05,Antioquia,05059,Armenia,2011,1720
05,05,Antioquia,05059,Armenia,2012,1605
05,05,Antioquia,05059,Armenia,2013,1503
05,05,Antioquia,05059,Armenia,2014,1441
05,05,Antioquia,05059,Armenia,2015,1389
05,05,Antioquia,05059,Armenia,2016,1315
05,05,Antioquia,05059,Armenia,2017,1295
05,05,Antioquia,05059,Armenia,2018,1367
05,05,Antioquia,05059,Armenia,2019,1353
05,05,Antioquia,05059,Armenia,2020,1345
05,05,Antioquia,05059,Armenia,2021,1323
05,05,Antioquia,05059,Armenia,2022,1290
05,05,Antioquia,05059,Armenia,2023,1264
05,05,Antioquia,05059,Armenia,2024,1232
05,05,Antioquia,05059,Armenia,2025,1209
05,05,Antioquia,05059,Armenia,2026,1168
05,05,Antioquia,05079,Barbosa,2005,15743
05,05,Antioquia,05079,Barbosa,2006,15695
05,05,Antioquia,05079,Barbosa,2007,15634
05,05,Antioquia,05079,Barbosa,2008,15520
05,05,Antioquia,05079,Barbosa,2009,15349
05,05,Antioquia,05079,Barbosa,2010,15049
05,05,Antioquia,05079,Barbosa,2011,14551
05,05,Antioquia,05079,Barbosa,2012,13956
05,05,Antioquia,05079,Barbosa,2013,13416
05,05,Antioquia,05079,Barbosa,2014,13108
05,05,Antioquia,05079,Barbosa,2015,12922
05,05,Antioquia,05079,Barbosa,2016,12813
05,05,Antioquia,05079,Barbosa,2017,12721
05,05,Antioquia,05079,Barbosa,2018,13085
05,05,Antioquia,05079,Barbosa,2019,13607
05,05,Antioquia,05079,Barbosa,2020,14212
05,05,Antioquia,05079,Barbosa,2021,14272
05,05,Antioquia,05079,Barbosa,2022,14269
05,05,Antioquia,05079,Barbosa,2023,14227
05,05,Antioquia,05079,Barbosa,2024,14183
05,05,Antioquia,05079,Barbosa,2025,14108
05,05,Antioquia,05079,Barbosa,2026,14011
05,05,Antioquia,05086,Belmira,2005,2466
05,05,Antioquia,05086,Belmira,2006,2461
05,05,Antioquia,05086,Belmira,2007,2419
05,05,Antioquia,05086,Belmira,2008,2357
05,05,Antioquia,05086,Belmira,2009,2304
05,05,Antioquia,05086,Belmira,2010,2263
05,05,Antioquia,05086,Belmira,2011,2223
05,05,Antioquia,05086,Belmira,2012,2181
05,05,Antioquia,05086,Belmira,2013,2129
05,05,Antioquia,05086,Belmira,2014,2074
05,05,Antioquia,05086,Belmira,2015,2059
05,05,Antioquia,05086,Belmira,2016,2012
05,05,Antioquia,05086,Belmira,2017,1983
05,05,Antioquia,05086,Belmira,2018,2100
05,05,Antioquia,05086,Belmira,2019,2090
05,05,Antioquia,05086,Belmira,2020,2083
05,05,Antioquia,05086,Belmira,2021,2046
05,05,Antioquia,05086,Belmira,2022,2003
05,05,Antioquia,05086,Belmira,2023,1967
05,05,Antioquia,05086,Belmira,2024,1936
05,05,Antioquia,05086,Belmira,2025,1884
05,05,Antioquia,05086,Belmira,2026,1844
05,05,Antioquia,05088,Bello,2005,133824
05,05,Antioquia,05088,Bello,2006,134807
05,05,Antioquia,05088,Bello,2007,135483
05,05,Antioquia,05088,Bello,2008,135858
05,05,Antioquia,05088,Bello,2009,135941
05,05,Antioquia,05088,Bello,2010,135598
05,05,Antioquia,05088,Bello,2011,134619
05,05,Antioquia,05088,Bello,2012,133119
05,05,Antioquia,05088,Bello,2013,131789
05,05,Antioquia,05088,Bello,2014,130937
05,05,Antioquia,05088,Bello,2015,130350
05,05,Antioquia,05088,Bello,2016,130109
05,05,Antioquia,05088,Bello,2017,130272
05,05,Antioquia,05088,Bello,2018,133977
05,05,Antioquia,05088,Bello,2019,134970
05,05,Antioquia,05088,Bello,2020,136392
05,05,Antioquia,05088,Bello,2021,137073
05,05,Antioquia,05088,Bello,2022,137153
05,05,Antioquia,05088,Bello,2023,136913
05,05,Antioquia,05088,Bello,2024,136603
05,05,Antioquia,05088,Bello,2025,136025
05,05,Antioquia,05088,Bello,2026,135098
05,05,Antioquia,05091,Betania,2005,4382
05,05,Antioquia,05091,Betania,2006,4250
05,05,Antioquia,05091,Betania,2007,4154
05,05,Antioquia,05091,Betania,2008,4045
05,05,Antioquia,05091,Betania,2009,3929
05,05,Antioquia,05091,Betania,2010,3823
05,05,Antioquia,05091,Betania,2011,3743
05,05,Antioquia,05091,Betania,2012,3701
05,05,Antioquia,05091,Betania,2013,3645
05,05,Antioquia,05091,Betania,2014,3564
05,05,Antioquia,05091,Betania,2015,3454
05,05,Antioquia,05091,Betania,2016,3378
05,05,Antioquia,05091,Betania,2017,3284
05,05,Antioquia,05091,Betania,2018,3517
05,05,Antioquia,05091,Betania,2019,3499
05,05,Antioquia,05091,Betania,2020,3487
05,05,Antioquia,05091,Betania,2021,3443
05,05,Antioquia,05091,Betania,2022,3377
05,05,Antioquia,05091,Betania,2023,3317
05,05,Antioquia,05091,Betania,2024,3268
05,05,Antioquia,05091,Betania,2025,3202
05,05,Antioquia,05091,Betania,2026,3133
05,05,Antioquia,05093,Betulia,2005,6679
05,05,Antioquia,05093,Betulia,2006,6583
05,05,Antioquia,05093,Betulia,2007,6458
05,05,Antioquia,05093,Betulia,2008,6332
05,05,Antioquia,05093,Betulia,2009,6205
05,05,Antioquia,05093,Betulia,2010,6096
05,05,Antioquia,05093,Betulia,2011,5919
05,05,Antioquia,05093,Betulia,2012,5762
05,05,Antioquia,05093,Betulia,2013,5643
05,05,Antioquia,05093,Betulia,2014,5481
05,05,Antioquia,05093,Betulia,2015,5388
05,05,Antioquia,05093,Betulia,2016,5291
05,05,Antioquia,05093,Betulia,2017,5210
05,05,Antioquia,05093,Betulia,2018,5654
05,05,Antioquia,05093,Betulia,2019,5680
05,05,Antioquia,05093,Betulia,2020,5691
05,05,Antioquia,05093,Betulia,2021,5640
05,05,Antioquia,05093,Betulia,2022,5584
05,05,Antioquia,05093,Betulia,2023,5511
05,05,Antioquia,05093,Betulia,2024,5472
05,05,Antioquia,05093,Betulia,2025,5400
05,05,Antioquia,05093,Betulia,2026,5323
05,05,Antioquia,05101,Ciudad Bolívar,2005,10289
05,05,Antioquia,05101,Ciudad Bolívar,2006,10049
05,05,Antioquia,05101,Ciudad Bolívar,2007,9831
05,05,Antioquia,05101,Ciudad Bolívar,2008,9601
05,05,Antioquia,05101,Ciudad Bolívar,2009,9371
05,05,Antioquia,05101,Ciudad Bolívar,2010,9133
05,05,Antioquia,05101,Ciudad Bolívar,2011,8871
05,05,Antioquia,05101,Ciudad Bolívar,2012,8608
05,05,Antioquia,05101,Ciudad Bolívar,2013,8340
05,05,Antioquia,05101,Ciudad Bolívar,2014,8086
05,05,Antioquia,05101,Ciudad Bolívar,2015,7858
05,05,Antioquia,05101,Ciudad Bolívar,2016,7653
05,05,Antioquia,05101,Ciudad Bolívar,2017,7471
05,05,Antioquia,05101,Ciudad Bolívar,2018,7567
05,05,Antioquia,05101,Ciudad Bolívar,2019,7502
05,05,Antioquia,05101,Ciudad Bolívar,2020,7437
05,05,Antioquia,05101,Ciudad Bolívar,2021,7363
05,05,Antioquia,05101,Ciudad Bolívar,2022,7261
05,05,Antioquia,05101,Ciudad Bolívar,2023,7155
05,05,Antioquia,05101,Ciudad Bolívar,2024,7038
05,05,Antioquia,05101,Ciudad Bolívar,2025,6919
05,05,Antioquia,05101,Ciudad Bolívar,2026,6802
05,05,Antioquia,05107,Briceño,2005,3911
05,05,Antioquia,05107,Briceño,2006,3842
05,05,Antioquia,05107,Briceño,2007,3759
05,05,Antioquia,05107,Briceño,2008,3687
05,05,Antioquia,05107,Briceño,2009,3585
05,05,Antioquia,05107,Briceño,2010,3521
05,05,Antioquia,05107,Briceño,2011,3431
05,05,Antioquia,05107,Briceño,2012,3370
05,05,Antioquia,05107,Briceño,2013,3292
05,05,Antioquia,05107,Briceño,2014,3217
05,05,Antioquia,05107,Briceño,2015,3136
05,05,Antioquia,05107,Briceño,2016,3081
05,05,Antioquia,05107,Briceño,2017,3022
05,05,Antioquia,05107,Briceño,2018,3233
05,05,Antioquia,05107,Briceño,2019,3196
05,05,Antioquia,05107,Briceño,2020,3172
05,05,Antioquia,05107,Briceño,2021,3109
05,05,Antioquia,05107,Briceño,2022,3041
05,05,Antioquia,05107,Briceño,2023,2971
05,05,Antioquia,05107,Briceño,2024,2917
05,05,Antioquia,05107,Briceño,2025,2838
05,05,Antioquia,05107,Briceño,2026,2767
05,05,Antioquia,05113,Buriticá,2005,3600
05,05,Antioquia,05113,Buriticá,2006,3573
05,05,Antioquia,05113,Buriticá,2007,3533
05,05,Antioquia,05113,Buriticá,2008,3498
05,05,Antioquia,05113,Buriticá,2009,3456
05,05,Antioquia,05113,Buriticá,2010,3418
05,05,Antioquia,05113,Buriticá,2011,3366
05,05,Antioquia,05113,Buriticá,2012,3363
05,05,Antioquia,05113,Buriticá,2013,3330
05,05,Antioquia,05113,Buriticá,2014,3296
05,05,Antioquia,05113,Buriticá,2015,3260
05,05,Antioquia,05113,Buriticá,2016,3222
05,05,Antioquia,05113,Buriticá,2017,3182
05,05,Antioquia,05113,Buriticá,2018,3490
05,05,Antioquia,05113,Buriticá,2019,3553
05,05,Antioquia,05113,Buriticá,2020,3614
05,05,Antioquia,05113,Buriticá,2021,3620
05,05,Antioquia,05113,Buriticá,2022,3627
05,05,Antioquia,05113,Buriticá,2023,3623
05,05,Antioquia,05113,Buriticá,2024,3628
05,05,Antioquia,05113,Buriticá,2025,3615
05,05,Antioquia,05113,Buriticá,2026,3596
05,05,Antioquia,05120,Cáceres,2005,11399
05,05,Antioquia,05120,Cáceres,2006,11378
05,05,Antioquia,05120,Cáceres,2007,11326
05,05,Antioquia,05120,Cáceres,2008,11288
05,05,Antioquia,05120,Cáceres,2009,11264
05,05,Antioquia,05120,Cáceres,2010,11324
05,05,Antioquia,05120,Cáceres,2011,11549
05,05,Antioquia,05120,Cáceres,2012,11866
05,05,Antioquia,05120,Cáceres,2013,12059
05,05,Antioquia,05120,Cáceres,2014,12126
05,05,Antioquia,05120,Cáceres,2015,12088
05,05,Antioquia,05120,Cáceres,2016,12080
05,05,Antioquia,05120,Cáceres,2017,12077
05,05,Antioquia,05120,Cáceres,2018,13220
05,05,Antioquia,05120,Cáceres,2019,13107
05,05,Antioquia,05120,Cáceres,2020,12974
05,05,Antioquia,05120,Cáceres,2021,12800
05,05,Antioquia,05120,Cáceres,2022,12603
05,05,Antioquia,05120,Cáceres,2023,12385
05,05,Antioquia,05120,Cáceres,2024,12173
05,05,Antioquia,05120,Cáceres,2025,11960
05,05,Antioquia,05120,Cáceres,2026,11743
05,05,Antioquia,05125,Caicedo,2005,3411
05,05,Antioquia,05125,Caicedo,2006,3377
05,05,Antioquia,05125,Caicedo,2007,3334
05,05,Antioquia,05125,Caicedo,2008,3307
05,05,Antioquia,05125,Caicedo,2009,3246
05,05,Antioquia,05125,Caicedo,2010,3197
05,05,Antioquia,05125,Caicedo,2011,3113
05,05,Antioquia,05125,Caicedo,2012,3035
05,05,Antioquia,05125,Caicedo,2013,2985
05,05,Antioquia,05125,Caicedo,2014,2917
05,05,Antioquia,05125,Caicedo,2015,2898
05,05,Antioquia,05125,Caicedo,2016,2859
